MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,8,69.30579531442663,9000,1,1,1,1,18,3,1,3,8,9,1890,2002,2,16,16,0,0.0,2,2,5,4,4,4,6,0.0,6,0.0,346.0,346.0,1,1157,1111,2268,0.0,0.0,3,0,3,2,7,1,0,0,6,2003.0,3,2.0,624.0,3,3,3,0,108,0,0,0,0,0,4,2010,1,1,
190,8,69.30579531442663,9045,1,1,1,1,18,3,2,3,5,3,1910,1950,2,9,9,0,0.0,3,4,1,3,3,3,6,0.0,6,0.0,840.0,840.0,4,1128,1128,2256,0.0,0.0,2,0,4,4,12,1,0,0,0,0,0,0.0,0.0,0,0,3,0,18,18,0,0,0,0,6,2010,1,2,
70,8,69.30579531442663,10560,1,1,1,1,18,3,1,3,6,7,1922,1994,2,16,16,0,0.0,3,3,2,4,3,4,4,283.0,6,0.0,455.0,738.0,1,868,602,1470,0.0,0.0,1,1,2,3,6,2,0,0,6,1970.0,3,2.0,624.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,
50,8,69.30579531442663,5830,1,1,2,1,4,2,1,2,5,6,1950,1997,2,9,9,0,0.0,3,2,2,3,3,4,4,788.0,6,0.0,200.0,988.0,1,1030,582,1612,0.0,0.0,1,1,3,3,7,1,0,0,6,1950.0,3,1.0,363.0,3,3,1,0,0,0,0,0,2,0,3,2010,1,1,
75,6,69.30579531442663,7793,2,2,2,1,4,3,1,4,7,7,1922,2005,2,16,16,0,0.0,3,3,1,2,3,4,3,474.0,6,0.0,634.0,1108.0,3,1160,908,2068,0.0,0.0,1,1,3,2,8,1,1,2,6,1928.0,3,1.0,315.0,3,3,1,0,0,60,0,0,0,0,5,2010,1,1,
30,8,69.30579531442663,5000,1,1,1,1,4,2,1,1,4,7,1925,1950,2,9,9,0,0.0,3,3,1,3,3,4,4,188.0,6,0.0,577.0,765.0,3,765,0,765,1.0,0.0,1,0,2,2,4,1,0,0,6,1926.0,3,1.0,200.0,4,3,2,135,0,41,0,0,2,0,4,2010,1,1,
50,8,69.30579531442663,6000,1,1,1,1,4,3,1,2,6,7,1939,1950,2,9,9,0,0.0,3,3,1,3,2,4,3,452.0,5,12.0,144.0,608.0,3,608,524,1132,1.0,0.0,1,0,2,3,5,1,0,0,6,1939.0,3,1.0,240.0,3,3,1,0,0,128,0,0,2,0,4,2010,1,2,
50,8,69.30579531442663,6000,1,1,1,1,4,3,1,2,6,6,1940,1950,2,9,9,0,0.0,3,2,2,3,3,4,5,264.0,6,0.0,308.0,572.0,1,848,348,1196,0.0,1.0,1,1,3,3,6,1,2,2,6,1973.0,3,2.0,576.0,3,3,1,0,0,0,0,0,0,0,3,2010,1,1,
50,8,69.30579531442663,6360,1,1,2,1,4,2,1,2,5,6,1942,1950,2,9,9,5,300.0,3,3,2,3,3,4,4,360.0,5,159.0,316.0,835.0,3,955,498,1453,0.0,0.0,1,1,3,2,7,3,2,4,6,1942.0,3,1.0,240.0,3,3,1,0,0,35,0,148,0,0,3,2010,1,1,
50,8,69.30579531442663,6000,1,1,1,1,4,3,1,2,6,7,1948,1950,2,16,16,0,0.0,3,3,2,3,3,4,4,300.0,6,0.0,480.0,780.0,3,780,636,1416,0.0,0.0,1,1,3,3,6,1,0,0,6,1948.0,3,1.0,312.0,3,3,2,221,0,48,0,0,0,0,3,2010,1,1,
50,8,69.30579531442663,6240,1,1,1,1,4,3,1,2,5,7,1936,1980,2,15,15,0,0.0,3,3,2,3,4,4,4,276.0,6,0.0,252.0,528.0,2,548,492,1040,0.0,0.0,1,0,2,3,5,1,0,0,6,1979.0,1,2.0,624.0,3,3,2,306,0,32,0,0,0,0,5,2010,1,1,
50,8,69.30579531442663,6240,1,1,1,1,4,3,1,2,5,5,1930,1950,2,9,9,0,0.0,3,3,1,3,3,4,5,448.0,6,0.0,480.0,928.0,3,928,608,1536,0.0,0.0,2,0,4,3,7,1,1,2,6,1930.0,3,2.0,480.0,3,3,1,0,10,0,0,0,2,0,3,2010,1,1,
30,8,69.30579531442663,6120,1,1,1,1,18,1,1,1,6,5,1923,1950,2,16,16,0,0.0,3,3,1,4,4,4,2,960.0,6,0.0,164.0,1124.0,3,1068,0,1068,1.0,0.0,1,0,2,3,5,1,1,2,6,1923.0,3,1.0,288.0,3,3,1,0,0,128,0,0,0,0,3,2010,1,1,
50,8,69.30579531442663,8094,1,1,1,1,18,3,1,2,4,5,1915,1950,2,9,9,0,0.0,3,4,2,3,3,4,6,0.0,6,0.0,888.0,888.0,1,888,1074,1962,0.0,0.0,1,1,4,3,9,1,1,3,6,1915.0,3,2.0,572.0,3,3,1,160,0,364,0,0,1,0,6,2010,1,1,
70,8,69.30579531442663,12900,1,1,1,1,18,3,1,3,6,8,1912,2009,2,16,16,0,0.0,2,2,3,3,3,4,6,0.0,6,0.0,780.0,780.0,1,780,780,1560,0.0,0.0,1,1,3,2,7,1,0,0,0,0,0,0.0,0.0,0,0,3,344,0,0,0,168,0,0,5,2010,1,1,
70,8,69.30579531442663,3068,1,1,1,1,18,3,1,3,6,8,1920,1993,2,15,15,0,0.0,3,2,1,3,3,4,6,0.0,6,0.0,662.0,662.0,1,662,662,1324,0.0,1.0,1,0,3,3,6,1,0,0,6,1920.0,3,1.0,180.0,3,3,1,0,0,112,0,0,1,0,2,2010,1,1,
20,6,69.30579531442663,15263,2,1,1,1,5,2,1,1,5,5,1959,1959,2,7,7,2,90.0,3,3,2,2,3,4,4,766.0,6,0.0,656.0,1422.0,2,1675,0,1675,0.0,0.0,2,0,3,3,8,1,2,2,2,1959.0,3,1.0,365.0,3,3,1,0,132,0,0,0,0,0,5,2010,1,1,
50,6,69.30579531442663,10632,2,1,1,1,5,3,1,2,5,3,1917,1950,2,16,16,0,0.0,3,3,1,2,4,4,6,0.0,6,0.0,689.0,689.0,2,725,499,1224,0.0,0.0,1,1,3,3,6,4,0,0,6,1917.0,3,1.0,180.0,4,4,3,0,0,248,0,0,0,0,1,2010,5,1,
190,6,69.30579531442663,9900,1,1,1,1,19,3,2,2,5,4,1915,1950,2,16,16,0,0.0,4,4,1,3,3,4,4,1026.0,6,0.0,186.0,1212.0,3,1212,180,1392,1.0,0.0,1,0,3,3,6,1,0,0,0,0,0,0.0,0.0,0,0,3,0,0,168,0,0,0,0,2,2010,9,1,
50,6,69.30579531442663,6001,2,2,1,2,19,3,1,2,6,5,1940,1950,2,15,15,0,0.0,3,3,2,4,3,4,5,368.0,6,0.0,232.0,600.0,1,600,319,919,0.0,0.0,1,0,3,3,5,1,0,0,6,1940.0,3,1.0,231.0,3,3,1,0,0,45,0,0,2,0,3,2010,1,1,
70,9,69.30579531442663,6449,2,1,1,1,19,3,1,3,4,1,1907,1950,3,16,14,0,0.0,3,3,2,3,3,4,4,73.0,6,0.0,634.0,707.0,3,942,942,1884,0.0,0.0,1,1,4,3,7,1,0,0,0,0,0,0.0,0.0,0,0,3,0,0,239,0,0,0,0,3,2010,1,2,
190,5,69.30579531442663,6048,1,1,2,1,19,1,2,2,5,7,1910,1950,2,16,16,0,0.0,3,2,1,3,3,3,5,736.0,6,0.0,120.0,856.0,2,936,744,1680,1.0,0.0,2,0,2,3,7,1,1,2,6,1910.0,3,2.0,450.0,3,4,2,56,144,0,0,0,0,0,6,2010,5,1,
90,6,69.30579531442663,10773,1,1,1,1,20,3,3,1,4,3,1967,1967,2,11,11,2,72.0,4,4,2,3,3,4,2,704.0,6,0.0,1128.0,1832.0,3,1832,0,1832,2.0,0.0,2,0,4,3,8,1,0,0,0,0,0,0.0,0.0,0,0,1,0,58,0,0,0,0,0,5,2010,1,1,
20,6,69.30579531442663,7800,1,1,1,1,20,3,1,1,5,7,1966,2008,4,7,7,2,47.0,3,3,2,3,3,3,3,240.0,4,474.0,150.0,864.0,1,892,0,892,1.0,0.0,1,0,3,2,5,1,0,0,6,1966.0,3,1.0,416.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,
20,6,69.30579531442663,7832,1,1,1,1,20,3,1,1,5,5,1968,1968,4,7,7,0,0.0,3,3,2,3,3,4,1,775.0,6,0.0,89.0,864.0,1,864,0,864,1.0,0.0,1,0,2,3,4,1,0,0,6,1969.0,3,1.0,280.0,3,3,1,226,0,0,0,0,0,0,5,2010,1,1,
90,6,69.30579531442663,7424,2,1,1,1,20,3,3,5,5,5,1978,1978,2,11,11,0,0.0,3,3,2,2,3,2,1,1319.0,6,0.0,0.0,1319.0,3,1373,0,1373,1.0,0.0,1,0,3,3,5,1,2,3,2,1978.0,1,2.0,591.0,3,3,1,0,0,0,0,0,0,0,5,2010,1,1,
60,6,69.30579531442663,11227,1,1,1,1,20,3,1,3,5,5,1968,1968,2,7,7,0,0.0,3,2,2,3,2,4,4,267.0,2,453.0,0.0,720.0,1,720,720,1440,0.0,0.0,1,1,4,3,7,1,2,3,2,1968.0,3,2.0,480.0,3,3,1,192,38,0,0,0,2,0,3,2010,1,1,
20,6,69.30579531442663,20062,2,4,1,2,5,3,1,1,7,7,1977,2001,4,16,16,0,0.0,2,2,2,2,3,1,2,1092.0,6,0.0,328.0,1420.0,2,1483,0,1483,1.0,0.0,1,1,1,3,4,1,2,3,2,1977.0,2,2.0,690.0,3,3,1,496,0,0,0,0,0,0,4,2010,1,1,
30,6,69.30579531442663,9259,1,1,2,1,20,2,1,1,4,4,1927,1950,2,16,16,0,0.0,3,3,1,4,3,4,6,0.0,6,0.0,660.0,660.0,3,756,0,756,0.0,0.0,1,0,2,3,4,1,0,0,6,1945.0,3,2.0,440.0,3,3,3,80,0,0,0,0,0,0,6,2010,1,1,
60,6,69.30579531442663,17082,2,4,3,2,5,3,1,3,6,5,1978,1992,2,15,15,2,288.0,3,3,3,2,3,2,2,964.0,6,0.0,153.0,1117.0,1,1117,864,1981,1.0,0.0,2,1,4,2,8,1,1,3,2,1978.0,1,2.0,522.0,3,3,1,336,104,0,0,0,0,0,5,2010,1,1,
50,6,69.30579531442663,18600,1,1,1,1,8,3,1,2,3,4,1938,1990,2,16,16,0,0.0,3,3,2,3,3,3,3,288.0,5,684.0,0.0,972.0,3,1052,558,1610,0.0,1.0,2,0,4,4,8,1,1,2,2,1938.0,2,1.0,480.0,3,3,1,0,0,60,0,0,0,4,6,2010,1,1,
20,6,69.30579531442663,11479,1,1,1,1,8,3,1,1,6,7,1950,1987,2,16,11,0,0.0,3,3,2,3,3,4,1,104.0,4,387.0,172.0,663.0,1,1074,0,1074,1.0,0.0,1,0,3,2,6,1,1,3,2,1987.0,3,1.0,467.0,3,3,1,0,52,52,0,0,2,0,6,2010,1,1,
50,6,69.30579531442663,9350,1,2,1,1,8,3,1,2,4,6,1947,1979,2,17,16,0,0.0,3,3,2,3,4,4,5,192.0,6,0.0,564.0,756.0,1,1169,0,1531,0.0,0.0,1,0,3,3,8,1,1,3,6,1947.0,3,1.0,209.0,4,3,1,0,0,0,0,0,2,0,6,2010,1,1,
20,6,69.30579531442663,9525,1,1,1,1,8,3,1,1,5,7,1954,1998,2,17,16,0,0.0,3,3,2,3,3,2,3,954.0,6,0.0,218.0,1172.0,3,1172,0,1172,1.0,0.0,1,0,3,3,5,1,0,0,2,1954.0,1,1.0,366.0,3,3,1,240,0,0,0,0,0,0,6,2010,1,1,
20,6,69.30579531442663,17485,3,1,1,1,8,3,1,1,7,5,2009,2010,2,15,15,5,96.0,2,3,3,2,3,1,1,1346.0,6,0.0,162.0,1508.0,1,1508,0,1508,1.0,0.0,1,0,1,2,5,1,2,3,2,2009.0,2,2.0,572.0,3,3,1,0,0,0,0,0,0,0,1,2010,6,6,
20,6,69.30579531442663,11200,2,1,3,1,8,3,1,1,5,3,1964,1964,2,16,16,0,0.0,3,4,2,3,3,3,6,0.0,6,0.0,1250.0,1250.0,1,1298,0,1298,0.0,0.0,2,0,3,3,5,1,0,0,6,1964.0,3,2.0,504.0,3,4,3,0,144,0,0,0,0,0,6,2010,5,1,
20,6,69.30579531442663,11980,1,4,1,2,21,3,1,1,7,5,1987,1987,2,11,11,2,177.0,2,3,2,2,3,1,1,1433.0,6,0.0,0.0,1433.0,1,1433,0,1433,1.0,0.0,1,1,1,2,4,1,2,3,2,1987.0,2,2.0,528.0,2,2,1,0,278,0,0,266,2,0,6,2010,1,1,
60,6,69.30579531442663,12361,2,1,3,1,21,3,1,3,6,7,1993,1993,2,15,15,2,85.0,2,2,3,2,3,4,1,860.0,6,0.0,86.0,946.0,1,964,838,1802,0.0,1.0,2,1,3,2,8,1,1,2,1,2000.0,2,4.0,1017.0,3,3,1,450,92,0,0,0,0,0,5,2010,1,1,
20,6,69.30579531442663,7360,1,1,1,1,6,3,1,1,7,5,2010,2010,2,15,15,5,80.0,2,3,3,2,3,4,1,24.0,6,0.0,1198.0,1222.0,1,1222,0,1222,0.0,0.0,2,0,2,2,6,1,0,0,2,2009.0,2,2.0,615.0,3,3,1,0,54,0,0,0,0,0,3,2010,1,1,
50,6,69.30579531442663,14235,2,1,1,1,21,3,1,2,6,8,1900,1993,2,16,11,0,0.0,3,3,3,4,2,4,6,0.0,6,0.0,676.0,676.0,3,831,614,1445,0.0,0.0,2,0,3,3,6,1,0,0,6,1957.0,3,2.0,484.0,3,3,3,0,59,0,0,0,0,0,3,2010,1,1,
85,6,69.30579531442663,11105,1,1,2,1,6,3,1,5,5,5,1996,1996,2,15,15,0,0.0,3,2,3,2,4,2,1,870.0,6,0.0,0.0,870.0,2,965,0,965,1.0,0.0,1,0,2,3,4,1,0,0,2,1998.0,3,2.0,580.0,2,3,1,71,0,0,0,0,1,0,7,2010,1,1,
60,6,69.30579531442663,9337,2,1,1,1,6,3,1,3,7,5,1997,1998,2,15,15,0,0.0,3,3,3,2,3,4,2,353.0,6,0.0,525.0,878.0,1,892,800,1692,0.0,0.0,2,1,3,3,8,1,1,3,2,1997.0,2,2.0,513.0,3,3,1,0,39,0,0,0,0,0,4,2010,1,1,
20,6,69.30579531442663,15240,2,1,4,1,6,3,1,1,5,8,1977,2004,2,6,6,0,0.0,2,2,2,2,3,4,1,198.0,4,688.0,140.0,1026.0,1,1026,0,1026,1.0,0.0,1,1,3,3,5,1,0,0,2,1977.0,3,1.0,308.0,3,3,1,316,85,0,0,0,2,0,6,2010,1,1,
20,6,69.30579531442663,7480,1,1,1,1,6,3,1,1,5,6,1972,1972,2,16,16,0,0.0,3,3,2,3,3,2,2,480.0,6,0.0,396.0,876.0,3,876,0,876,1.0,0.0,1,0,3,3,5,1,0,0,6,1977.0,3,2.0,484.0,3,3,1,0,0,0,0,0,2,0,6,2010,1,1,
20,6,69.30579531442663,10389,1,1,1,1,6,3,1,1,8,5,2003,2003,4,6,6,2,320.0,2,3,3,2,3,4,1,1682.0,6,0.0,296.0,1978.0,1,1978,0,1978,1.0,0.0,2,1,3,2,8,1,1,2,2,2003.0,2,3.0,850.0,3,3,1,188,25,0,0,0,0,0,5,2010,1,1,
60,6,69.30579531442663,9375,1,1,1,1,6,3,1,3,7,5,1997,1997,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,1040.0,1040.0,1,1044,1054,2098,0.0,0.0,2,1,4,2,9,1,1,3,2,1997.0,1,2.0,621.0,3,3,1,331,38,0,0,0,0,0,4,2010,1,1,
120,8,69.30579531442663,4435,1,1,1,1,6,3,4,1,6,5,2003,2003,2,15,15,2,170.0,2,3,3,2,3,2,1,672.0,6,0.0,176.0,848.0,1,848,0,848,1.0,0.0,1,0,1,2,4,1,0,0,2,2003.0,1,2.0,420.0,3,3,1,140,0,0,0,0,0,0,4,2010,1,1,
30,6,69.30579531442663,8777,1,1,1,2,8,2,1,1,3,6,1945,2007,2,15,15,0,0.0,3,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,3,640,0,640,0.0,0.0,1,0,2,3,5,2,0,0,6,1945.0,3,1.0,240.0,3,3,3,0,0,0,0,0,0,0,4,2010,9,1,
20,6,69.30579531442663,8842,1,1,2,1,8,3,1,1,5,6,1954,1954,2,15,15,0,0.0,3,2,2,4,3,4,6,0.0,6,0.0,381.0,381.0,1,992,0,992,0.0,0.0,1,0,3,3,6,1,0,0,6,1954.0,3,1.0,319.0,3,3,1,60,0,56,0,0,2,0,1,2010,10,2,
20,6,69.30579531442663,10044,2,4,3,1,8,3,1,1,5,6,1968,1968,2,9,9,0,0.0,3,3,2,2,3,1,2,1070.0,6,0.0,126.0,1196.0,3,1196,0,1196,1.0,0.0,1,0,3,3,6,1,0,0,2,1968.0,2,1.0,336.0,3,3,1,257,0,168,0,0,2,0,6,2010,1,1,
50,6,69.30579531442663,11792,1,1,1,1,8,3,1,2,4,5,1948,1950,2,15,15,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,744.0,744.0,1,792,328,1120,0.0,0.0,1,0,2,4,5,1,0,0,6,1956.0,3,2.0,480.0,3,4,2,0,0,0,0,160,0,0,6,2010,1,2,
80,6,69.30579531442663,6305,1,1,1,1,8,3,1,6,6,6,1975,1975,2,11,11,0,0.0,3,3,2,3,3,2,2,528.0,6,0.0,480.0,1008.0,3,1096,0,1096,1.0,0.0,1,0,3,3,5,1,1,4,6,1975.0,3,1.0,352.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,
20,6,69.30579531442663,6410,1,3,1,1,8,3,1,1,4,5,1958,1958,4,17,16,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,960.0,960.0,1,960,0,960,0.0,0.0,1,0,3,3,5,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,2,0,5,2010,1,1,
30,6,69.30579531442663,4853,1,2,1,1,19,1,1,1,5,6,1924,1999,2,9,15,2,203.0,3,3,1,3,3,3,4,133.0,6,0.0,974.0,1107.0,4,1296,0,1296,0.0,0.0,2,0,2,4,5,1,1,2,6,1979.0,3,1.0,260.0,3,3,1,0,0,36,0,0,2,0,5,2010,1,1,
30,6,69.30579531442663,7890,1,1,2,1,19,3,1,1,6,6,1939,1950,2,16,16,0,0.0,3,3,2,3,3,4,4,238.0,6,0.0,618.0,856.0,3,856,0,856,1.0,0.0,1,0,2,3,4,1,1,2,6,1939.0,3,2.0,399.0,3,3,1,0,0,0,0,166,0,0,3,2010,1,1,
90,5,69.30579531442663,7200,1,1,1,1,19,3,3,3,4,6,1967,1967,1,11,5,0,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,3,862,1788,2650,0.0,0.0,3,0,6,3,10,3,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,4,2,2010,1,1,
50,6,69.30579531442663,9839,1,1,1,1,19,2,1,2,5,2,1931,1950,2,15,15,0,0.0,3,3,3,3,4,4,6,0.0,6,0.0,894.0,894.0,1,894,772,1666,1.0,0.0,1,0,3,3,7,1,1,2,0,0,0,0.0,0.0,0,0,3,0,156,0,0,0,0,0,5,2010,1,1,
50,6,69.30579531442663,10452,2,1,1,1,7,3,1,2,7,6,1941,1985,2,16,16,2,371.0,2,2,1,2,3,4,2,426.0,3,252.0,850.0,1528.0,1,1225,908,2133,1.0,0.0,1,1,4,3,8,1,2,3,2,1941.0,3,1.0,312.0,3,3,1,0,0,86,0,0,0,0,7,2010,1,1,
90,6,69.30579531442663,15600,1,1,1,1,7,3,3,3,5,6,1950,1991,2,15,15,2,430.0,3,2,2,3,3,4,2,375.0,6,0.0,657.0,1032.0,1,1102,1075,2177,0.0,0.0,2,1,5,3,11,1,0,0,6,1950.0,3,2.0,484.0,3,3,1,0,0,0,0,0,0,0,3,2010,1,1,
80,6,69.30579531442663,19645,2,1,4,1,7,3,1,6,7,6,1994,2007,2,15,15,2,44.0,3,3,3,2,3,4,1,343.0,6,0.0,80.0,423.0,1,896,756,1652,1.0,0.0,2,1,3,2,6,1,0,0,4,1994.0,2,2.0,473.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,
120,8,69.30579531442663,3907,2,3,1,2,2,3,4,1,8,6,1989,1989,2,7,7,0,0.0,2,3,2,2,3,1,1,747.0,6,0.0,235.0,982.0,2,1034,0,1034,1.0,0.0,1,0,1,2,4,1,1,3,2,1989.0,1,2.0,598.0,3,3,1,141,36,0,0,0,0,0,4,2010,1,1,
120,8,69.30579531442663,3907,2,3,1,2,2,3,4,1,8,5,1989,1989,2,7,7,0,0.0,2,3,2,2,3,2,1,76.0,6,0.0,1115.0,1191.0,2,1191,0,1191,0.0,0.0,2,0,2,2,5,1,1,3,2,1989.0,3,2.0,531.0,3,3,1,112,81,0,0,0,0,0,3,2010,1,1,
30,8,69.30579531442663,8154,1,1,1,1,10,3,1,1,2,5,1941,1950,2,16,16,0,0.0,3,3,1,3,3,4,3,480.0,6,0.0,0.0,480.0,3,540,0,540,0.0,0.0,1,0,1,3,4,1,0,0,6,1951.0,3,1.0,200.0,4,4,3,0,0,0,0,0,0,0,4,2010,7,1,
50,8,69.30579531442663,9140,1,3,1,1,10,3,1,2,6,5,1921,1975,2,16,16,0,0.0,3,3,1,3,3,3,3,308.0,6,0.0,321.0,629.0,4,727,380,1107,0.0,0.0,1,0,2,3,5,1,0,0,6,1950.0,3,1.0,625.0,3,3,1,0,56,0,0,200,2,0,4,2010,5,1,
30,9,69.30579531442663,8712,1,1,2,1,10,3,1,1,4,7,1896,1950,4,16,16,0,0.0,4,4,2,3,3,4,6,0.0,6,0.0,756.0,756.0,2,952,0,952,0.0,0.0,1,0,3,3,5,1,0,0,6,1896.0,2,1.0,330.0,3,3,3,0,0,265,0,0,0,0,6,2010,1,4,
120,8,69.30579531442663,3811,2,3,2,2,7,1,4,1,8,5,2004,2005,4,6,6,5,186.0,2,3,3,1,3,1,1,1373.0,6,0.0,221.0,1594.0,1,1646,0,1646,1.0,1.0,2,0,2,2,5,1,1,2,2,2004.0,1,2.0,525.0,3,3,1,128,53,0,0,155,0,0,5,2010,1,1,
60,6,69.30579531442663,11050,1,1,1,1,12,3,1,3,8,5,1998,1999,2,15,15,0,0.0,2,3,3,2,3,4,1,615.0,6,0.0,434.0,1049.0,1,1036,880,1916,1.0,0.0,2,1,3,2,8,1,1,3,2,1998.0,3,3.0,741.0,3,3,1,0,70,0,0,0,0,0,5,2010,1,1,
80,6,69.30579531442663,9620,1,1,1,1,12,3,1,6,6,7,1977,1977,2,11,11,0,0.0,3,3,2,3,3,4,2,679.0,6,0.0,564.0,1243.0,3,1285,0,1285,0.0,1.0,2,0,3,2,6,1,1,4,2,1977.0,3,2.0,473.0,3,3,1,375,26,0,0,0,1,4,5,2010,1,1,
90,6,69.30579531442663,12760,2,1,1,1,12,3,3,1,6,5,1976,1976,2,11,11,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,1958.0,1958.0,3,2048,0,2048,0.0,0.0,3,0,5,3,9,1,0,0,1,1976.0,3,2.0,776.0,3,3,1,0,0,0,0,0,0,0,3,2010,9,1,
20,6,69.30579531442663,11896,2,1,2,1,24,3,1,1,7,5,2008,2008,2,15,15,5,60.0,2,3,3,2,3,4,1,78.0,6,0.0,1258.0,1336.0,1,1346,0,1346,1.0,0.0,2,0,3,2,6,1,1,3,2,2008.0,1,3.0,660.0,3,3,1,100,48,0,0,0,0,0,5,2010,1,1,
20,6,69.30579531442663,9803,1,1,1,1,24,3,1,1,7,5,2009,2010,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,1214.0,1214.0,1,1214,0,1214,0.0,0.0,2,0,2,2,6,1,0,0,2,2010.0,2,2.0,520.0,3,3,1,0,25,0,0,0,0,0,1,2010,4,6,
60,6,69.30579531442663,9802,1,1,1,1,24,3,1,3,5,5,2006,2007,2,15,15,0,0.0,3,3,3,2,3,4,6,0.0,6,0.0,384.0,384.0,2,744,700,1444,0.0,0.0,2,1,3,3,7,1,0,0,4,2007.0,1,2.0,400.0,3,3,1,100,0,0,0,0,0,0,4,2010,1,1,
20,6,69.30579531442663,15300,1,2,1,1,12,3,1,1,5,5,1965,1977,4,11,7,0,0.0,3,3,2,3,3,4,4,42.0,6,0.0,1026.0,1068.0,3,1264,0,1264,1.0,0.0,1,0,2,3,7,1,1,3,2,1965.0,3,2.0,528.0,3,3,1,0,0,0,0,0,0,0,6,2010,1,1,
20,6,69.30579531442663,10114,1,1,1,1,12,3,1,1,5,5,2004,2005,2,15,15,0,0.0,3,3,3,1,3,2,6,0.0,6,0.0,1430.0,1430.0,1,1430,0,1430,0.0,0.0,2,0,3,2,7,1,0,0,2,2004.0,2,2.0,624.0,3,3,1,0,0,0,0,0,0,0,3,2010,1,1,
20,6,69.30579531442663,11875,1,1,1,1,12,3,1,1,5,5,1999,1999,2,15,15,0,0.0,3,3,3,2,3,4,6,0.0,6,0.0,1344.0,1344.0,1,1344,0,1344,0.0,0.0,2,0,3,3,7,1,1,2,2,2001.0,3,2.0,686.0,3,3,1,328,0,0,0,0,0,0,6,2010,1,1,
120,8,69.30579531442663,2394,1,4,1,2,11,3,5,1,5,6,1973,1973,2,6,6,0,0.0,3,3,2,2,3,1,1,915.0,6,0.0,30.0,945.0,1,945,0,945,1.0,1.0,1,0,2,3,5,1,1,5,2,1973.0,2,1.0,253.0,3,3,1,174,0,56,0,108,0,0,5,2010,1,1,
160,8,69.30579531442663,1476,1,1,1,1,11,3,5,3,4,7,1970,1970,2,6,6,0,0.0,3,3,2,3,3,4,1,176.0,6,0.0,370.0,546.0,1,546,546,1092,0.0,0.0,1,1,3,3,5,1,0,0,0,0,0,0.0,0.0,0,0,1,200,26,0,0,0,0,0,3,2010,1,1,
160,8,69.30579531442663,1900,1,1,1,1,11,3,4,3,4,4,1970,1970,2,6,6,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,546.0,546.0,1,546,546,1092,0.0,0.0,1,1,3,3,5,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,6,2010,1,1,
160,8,69.30579531442663,1890,1,1,1,1,11,3,4,3,4,6,1972,1972,2,6,6,0,0.0,3,3,2,3,3,4,4,294.0,6,0.0,252.0,546.0,3,546,546,1092,0.0,0.0,1,1,3,3,5,1,0,0,2,1972.0,3,1.0,286.0,3,3,1,0,0,64,0,0,0,0,6,2010,1,1,
20,6,69.30579531442663,6953,1,1,1,1,12,3,1,1,5,7,1971,2004,2,15,15,0,0.0,3,2,2,3,3,4,2,469.0,6,0.0,395.0,864.0,1,874,0,874,0.0,0.0,1,0,3,3,5,1,0,0,6,1971.0,3,1.0,352.0,3,3,1,0,0,0,0,0,0,0,6,2010,9,1,
20,6,69.30579531442663,12887,1,1,1,1,12,3,1,1,5,7,1984,1984,2,15,15,0,0.0,3,3,2,2,3,3,4,207.0,1,590.0,36.0,833.0,3,833,0,833,1.0,0.0,1,0,2,2,5,1,0,0,2,1984.0,3,2.0,495.0,3,3,1,431,0,0,0,0,2,0,4,2010,1,1,
